selfies,target
[C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch2][Ring1][Branch1][C][=N][C][=N][C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][S][C][Ring1][N][=Ring1][Branch2][C][C][Ring2][Ring1][C][S][Ring2][Ring1][N],8.4
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][N][N][C][=C][Branch2][Ring1][P][C][=C][N][=C][Branch1][C][N][C][O][C][Branch1][=C][C][=C][C][=C][C][N][=N][S][C][Ring1][=Branch2][=Ring1][Branch1][=C][C][Ring2][Ring1][Ring1][=Ring1][=C][C][=N][Ring2][Ring1][Branch2][C][C][Ring2][Ring1][=C],8.4
[C][O][C][C][Branch2][Branch1][#Branch1][O][C][=C][C][Branch2][Ring2][=Branch1][C][C][C][S+1][Branch1][C][O][C][C][Branch2][Ring1][Branch1][NH2+1][C][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][Ring1][#Branch2][C][Ring2][Ring1][Ring1][O][=C][C][Branch1][C][F][=C][Ring2][Ring1][N][N][C][Branch1][C][F][Branch1][C][F][F],8.4
[C][C][#C][C][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][N][=C][Ring1][#Branch1][C][C][N][Ring1][S][C][=C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][C][O][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][S],8.4
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][N][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][=N][N][C][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][=C][Ring1][P][C][=Ring2][Ring1][#Branch2][C][Ring2][Ring1][S],8.4
[C][O][C][=C][C][Branch2][Ring1][#C][N][C][=N][C][=C][C][=C][C][Branch1][=C][C][=C][C][=C][C][N][=C][NH1][C][Ring1][=Branch2][=Ring1][Branch1][=C][Ring1][#C][O][Ring2][Ring1][C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][O][O][C],8.4
[NH3+1][C][C][C][C][C][C][Ring1][=Branch1][N][C][=C][C][N][=C][NH1][C][=Branch1][C][=O][C][=Ring1][#Branch1][C][Branch1][#C][N][C][=C][C][=C][C][C][=C][NH1][C][Ring1][=Branch2][=Ring1][Branch1][=N][Ring2][Ring1][Branch1],8.4
[C][C][C][=Branch1][C][=O][N][N][=C][C][O][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][P][N][Branch1][C][C][C][Branch1][C][C][C][NH1+1][Branch1][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][N][Ring2][Ring1][Branch2][Ring2][Ring1][=N],8.4
[NH2+1][=C][N][C][Branch1][Branch1][C][O][Ring1][Branch1][C][=C][C][Branch1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][F][=C][C][=C][Ring1][=N][O][C][=C][Branch1][C][F][C][=C][Branch1][=Branch2][C][C][=C][O][C][C][Ring1][=Branch1][C][=C][Ring1][=N][Ring2][Ring1][=C],8.4
[O][=C][Branch1][P][N][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=N][N][Branch1][=Branch2][C][C][C][NH2+1][C][C][Ring1][=Branch1][C][=C][Ring1][O][Cl],8.4
[C][O][C][C][Branch1][#Branch1][O][C][Branch1][C][N][=O][C][Branch1][C][O][C][Branch2][Branch1][Branch1][O][C][=C][C][=C][C][Branch1][C][O][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][Branch2][C][C][=C][Branch1][C][C][C][=C][Ring1][N][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][O][C][Ring2][Ring2][Branch2][Branch1][C][C][C],8.4
[C][C][O][C][=Branch1][C][=O][C][NH1][C][=C][C][=Ring1][Branch1][N][=C][C][C][C][C][=Branch1][C][=O][C][Ring1][#Branch1][C][Ring1][O][C][=C][C][=C][Branch1][#C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][O][Ring1][#C],8.4
[O][C][=C][Branch1][C][Br][C][Branch1][C][Br][=C][Branch1][C][Br][C][Branch1][C][Br][=C][Ring1][#Branch2][Br],8.41
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][=C][Ring2][Ring1][C],8.41
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][F][C][=C][Ring2][Ring1][Ring1],8.41
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1],8.41
[C][O][C][C][=C][C][Branch1][C][C][C][O][C][Branch1][C][O][Branch2][Ring1][#C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring2][Ring1][#Branch2][O][C][C][Branch1][Ring1][O][C][C][Branch1][C][O][C][Ring2][Ring1][=N][C],8.41
[C][C][C][C][C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][O][C][C][C][Branch1][C][C][C][Branch1][C][O][C][C][C][Ring1][O][Ring1][#Branch1],8.41
[C][C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][C][C][C][NH1+1][Branch1][O][C][C][C][C][C][C][C][C][C][NH3+1][C][Ring2][Ring1][Branch2],8.41
[C][C][C][N][C][=Branch1][C][=O][C][=C][N][N][=C][N][=C][Branch2][Ring1][=Branch2][N][C][=C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][=C][O][N][=Ring1][Branch1][=C][C][=C][Ring1][=C][C][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][C],8.41
[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][NH1+1][Ring1][#Branch2][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2],8.41
[C][C][N+1][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch2][Ring1][Branch1][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][O][=C][Ring2][Ring1][C][C],8.41
[C][C][=Branch1][C][=O][N][C][C][O][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O-1],8.41
[O][=C][Branch1][#C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][C][=C][C][Branch2][=Branch1][O][C][N][C][=Branch1][C][=O][N][Branch2][Ring1][S][C][C][=C][C][=C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][=C][Ring2][Ring1][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring2][Ring2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Branch1][C],8.42
[C][C][Branch1][C][C][S][C][Branch2][Ring1][S][C][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH2+1][C][Ring2][Ring1][O][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2],8.42
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][F][C][=C][Ring2][Ring1][Ring1],8.42
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][O][C][C][C][C][C][Branch1][=C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=N][NH2+1][Ring1][=C],8.42
[N][C][=N][C][=N][C][C][Branch1][S][C][NH1+1][C][C][Branch1][C][O][C][Branch1][Ring1][C][O][C][Ring1][Branch2][=C][NH1][C][Ring2][Ring1][C][=Ring1][=C],8.42
[C][C][Branch1][C][C][Branch1][C][O][C][C][C][NH1+1][Branch2][Ring2][=C][C][C][=C][C][=C][N][=C][Branch1][P][C][=C][Branch1][C][F][C][=C][C][NH1][C][=C][C][Ring1][#Branch2][=Ring1][Branch1][N][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring1][#Branch2][C][C][Ring2][Ring1][P],8.42
[O][=C][N][C][C][N][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][S][Ring1][O][C][C][Ring1][P],8.42
[O][=C][Branch1][C][O-1][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=Branch1][C][=O][O-1],8.429999999999998
[C][O][C][=C][C][=C][Branch2][Ring2][=C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH2+1][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][=N][N][=N][Ring1][Branch1][C][=C][Ring2][Ring2][Ring1],8.429999999999998
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][NH1+1][Branch1][#Branch1][C][C][Branch1][C][F][F][C][C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N][F],8.429999999999998
[NH3+1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch2][Ring2][Ring1][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][O][C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=N][C][C][Ring2][Ring1][Branch1][C][O][Ring2][Ring1][#Branch2],8.429999999999998
[C][C][C][C][C][C][=C][C][C][C][=C][C][C][C][C][C][Branch1][C][O][C][C][C][C][=Branch1][C][=O][O-1],8.429999999999998
[C][C][=C][C][N][Branch1][#C][C][C][NH1][N][=C][N][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][P][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][Ring1][C][#N][=C][Ring1][=Branch2],8.429999999999998
[C][C][Branch1][C][C][C][N][Branch2][Ring2][Ring2][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][O][C][O][C][C][C][Ring1][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],8.429999999999998
[C][C][=Branch1][C][=O][N][C][=C][C][Branch2][Branch1][#Branch2][C][S][C][Branch1][S][C][C][C][NH1+1][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][C][Ring1][=Branch2][=N][C][=Ring1][=C][C][=C][C][=C][C][Branch2][Ring1][Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][=C][Ring2][Ring1][C][F][=C][C][=N][Ring2][Ring2][#Branch1],8.429999999999998
[O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][S][Ring1][O],8.429999999999998
[N][C][=Branch1][C][=NH2+1][N][C][C][C][C][Branch2][Ring2][=N][C][=Branch1][C][=O][N][C][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][Ring1][C][O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][Ring2][Ring2][C],8.439999999999998
[C][C][C][C][C][Branch1][C][C][C][Branch1][=Branch1][N][C][Ring1][#Branch1][=O][O][C][Branch2][Branch2][=Branch1][C][C][Branch1][C][O][C][Branch1][C][C][C][C][C][=C][C][=C][Branch1][C][C][C][C][C][=C][C][=C][C][Branch1][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][Branch2][C][C][C][Branch1][C][C][=O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Branch1][Ring2][NH2+1][Ring1][=Branch1][C][=Branch1][C][=O][O][Ring2][Ring2][S][C][Branch1][C][C][C][Branch1][C][O][C][Ring2][=Branch1][#Branch1][C],8.439999999999998
[N][C][=Branch1][C][=O][C][NH1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1],8.439999999999998
[C][C][=Branch1][C][=O][N][C][C][NH2+1][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O],8.439999999999998
[C][N][C][=Branch1][C][=O][C][Branch2][=Branch1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][O][Branch2][Ring2][P][C][C][C][NH1+1][Branch2][Ring1][Ring1][C][C][=C][C][=C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][C][=C][Ring1][O][N][C][=Branch1][C][=O][C][Branch1][Branch2][N][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],8.439999999999998
[C][C][Branch2][Ring1][=Branch1][C][C][N][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][=O][Branch1][#Branch1][C][=Branch1][C][=O][N][O][S][Branch1][C][C][=Branch1][C][=O][=O],8.439999999999998
[C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Ring1][O][NH1][N][=C][Ring1][S][C][=C][Ring2][Ring1][Ring2][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1],8.439999999999998
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][S][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],8.439999999999998
[C][C][Branch1][C][C][C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][Branch1][C][NH3+1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][O][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][C][C][C][NH3+1][C][=Branch1][C][=O][O-1],8.449999999999998
[C][C][C][Branch1][C][C][C][Branch2][=Branch1][Branch1][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][NH3+1][C][=Branch1][C][=O][N][C][C][=C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=Branch1][C][=O][O-1],8.46
[C][C][Branch1][C][C][C][C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][Branch1][C][O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][N],8.46
[C][C][C][Branch1][C][C][C][Branch2][#Branch2][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][C][=C][C][N][C][=Branch1][C][=O][C][C][=C][C][N][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=NH2+1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][C][C][=O][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Branch1][C][N][=O],8.46
[N][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][C][=C][Branch1][#Branch1][C][Ring1][=Branch1][=C][Ring1][#Branch2][N][C][C][C][Branch1][=C][NH2+1][C][C][=C][N][=C][N][Ring1][Branch1][C][Ring2][Ring1][#Branch2][C][Ring1][=N][=O],8.46
[O][C][=C][C][=C][Branch1][P][C][=N][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch2][Ring1][#Branch1][C][Branch1][C][O][=C][Ring1][P],8.46
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=N][C][Branch1][Ring1][C][=N][=N][C][=C][Ring1][Branch2][N][=C][N][Ring1][Branch1][C][C][C][C][C][Ring1][Branch1],8.46
[C][C][C][Branch1][C][C][C][Branch2][=Branch1][N][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][Branch1][C][C][C][NH2+1][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][Branch1][C][NH3+1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][N][=O],8.46
[C][O][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][Branch2][Ring2][#Branch1][O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][F][C][=C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][N][NH1][Ring2][Ring1][#C],8.46
[C][C][C][Branch1][C][C][N][C][=N][C][=C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][#Branch2][C][S][Ring2][Ring1][Ring1],8.46
[C][C][Branch1][C][C][S][C][N][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][Ring2][Ring1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=Branch2][O],8.46
[O][=C][Branch2][Ring1][=C][C][Branch1][C][O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=C][Ring1][O][N][C][C][C][Branch1][#Branch2][N][C][C][C][N][C][Ring1][=Branch1][=O][C][C][Ring1][=N],8.46
[C][C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C][Branch1][Branch1][C][Ring1][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][O][C][Ring1][Branch2][Branch1][C][O][C][Branch1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][C][Ring2][Ring1][=Branch1][Branch1][C][C][O][C][Branch1][C][C][=O],8.46
[C][C][Branch2][Ring2][#C][C][C][Branch1][C][C][Branch2][Ring1][P][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][Branch1][#C][O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][C][Ring1][S][N][Branch1][C][O][C][=O][C][=N][C][=C][Branch1][C][F][C][=N][Ring1][#Branch1],8.46
[C][O][C][=C][C][=C][Branch2][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][O][C][O][C][O][C][C][C][Ring1][Branch1][C][Ring1][O][Ring1][Branch2][C][=C][Ring2][Ring2][Branch2],8.46
[C][NH2+1][C][Branch1][C][C][C][=Branch1][C][=O][N][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][Ring1][NH1+1][Ring1][=Branch1][C][C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][C][C][C][C][C][Ring1][=Branch1],8.46
[O][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][NH1+1][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][S][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][P][Ring1][#Branch1],8.47
[C][C][C][C][C][NH1+1][Ring1][Branch1][C][C][N][NH1][C][=C][Branch1][O][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][C][N][C][=C][Branch1][O][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][Branch2][N][C][Ring1][O][=O],8.47
[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring2][Branch2][C][=C][C][Branch2][Ring1][N][N][C][C][Branch1][C][NH3+1][C][Branch1][S][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F][C][Ring1][#C][=N][C][=N][Ring2][Ring1][Branch1][=C][Ring2][Ring1][O],8.47
[C][C][C][C][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][Ring1][=N],8.47
[C][C][=C][C][=C][C][Branch2][Ring1][N][C][C][=N][N][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=N][C][=N][C][Branch1][C][N][=C][Ring1][=C][Ring1][#Branch1][=C][Ring2][Ring1][Branch1],8.47
[C][S][C][=N][C][Branch1][C][N][=N][C][Branch2][Ring1][=Branch2][C][=C][Branch1][C][Cl][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][O][C][Ring1][#Branch2][=N][Ring2][Ring1][Branch1],8.47
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][S][=N][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][C][C][Ring2][Ring1][C][=N][Ring2][Ring1][O],8.47
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][P],8.48
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][=C][Ring2][Ring1][C],8.48
[O][=C][Branch1][S][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=Branch2][O][C][Branch1][#C][O][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#C][O][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=Branch2][O],8.48
[C][C][Branch1][C][C][C][N][Branch2][Ring2][Ring2][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][O][C][O][C][C][C][Ring1][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],8.48
